track_popularity,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
67,r&b,hip pop,0.893,0.482,5,-7.716,1,0.0602,0.0848,0.0,0.496,0.692,105.066,173914
29,rap,trap,0.892,0.362,4,-11.069,0,0.114,0.144,0.0,0.0851,0.717,135.95,226750
33,pop,indie poptimism,0.326,0.396,4,-8.936,1,0.0324,0.862,8.99e-05,0.109,0.0614,86.943,157500
56,rap,trap,0.46,0.707,8,-7.674,0,0.257,0.221,0.0,0.0897,0.523,169.851,175059
55,rap,hip hop,0.858,0.455,1,-7.913,1,0.149,0.00764,0.0,0.112,0.545,139.98,212826
50,rap,trap,0.93,0.638,1,-5.775,1,0.0821,0.0299,0.0,0.0942,0.434,120.055,236008
71,latin,latin pop,0.788,0.87,9,-5.217,1,0.177,0.123,1.43e-05,0.0692,0.884,109.974,182739
62,r&b,hip pop,0.722,0.606,4,-8.979,0,0.233,0.569,0.0,0.0971,0.65,89.023,226731
45,r&b,hip pop,0.712,0.312,4,-11.511,0,0.0413,0.609,0.0,0.138,0.518,123.904,154839
33,edm,pop edm,0.508,0.7,5,-4.594,1,0.0483,0.26,1.15e-06,0.296,0.291,90.012,214833
17,edm,electro house,0.689,0.92,7,-7.033,1,0.0738,0.00911,0.704,0.109,0.787,119.919,208250
15,edm,electro house,0.768,0.982,2,-1.865,1,0.154,0.0321,0.529,0.192,0.361,125.009,168960
15,edm,electro house,0.748,0.914,0,-5.571,1,0.11,0.0578,0.503,0.368,0.452,120.013,130000
16,edm,electro house,0.818,0.762,10,-9.347,0,0.127,0.00118,0.869,0.0837,0.647,128.016,166874
14,edm,electro house,0.708,0.95,0,-4.081,1,0.074,0.014,0.334,0.0596,0.425,127.997,185664
18,edm,electro house,0.688,0.925,8,-5.409,0,0.137,0.0556,0.0262,0.0933,0.738,128.051,166875
40,latin,tropical,0.843,0.398,1,-12.887,0,0.155,0.894,0.706,0.104,0.482,136.018,84751
16,edm,electro house,0.76,0.655,10,-10.838,0,0.0504,0.413,0.694,0.103,0.408,128.014,168750
17,edm,electro house,0.734,0.57,3,-9.559,0,0.117,0.00029,0.0446,0.139,0.704,128.005,256100
19,edm,electro house,0.744,0.88,4,-7.129,0,0.163,0.0303,0.715,0.181,0.857,127.99,202500
17,edm,electro house,0.679,0.853,5,-5.716,0,0.0412,0.00492,0.51,0.0492,0.783,119.992,148000
79,latin,latin pop,0.856,0.523,4,-10.481,0,0.131,0.444,0.0,0.0537,0.709,105.935,219667
79,pop,dance pop,0.856,0.523,4,-10.481,0,0.131,0.444,0.0,0.0537,0.709,105.935,219667
50,edm,electro house,0.805,0.895,1,-3.527,1,0.109,0.00159,0.124,0.44,0.196,126.042,148571
32,rap,trap,0.759,0.912,1,-3.196,1,0.14,0.00184,0.0149,0.0227,0.581,145.026,151619
5,pop,dance pop,0.611,0.737,0,-5.154,0,0.0476,0.0145,0.0,0.107,0.574,124.169,200318
42,rap,trap,0.635,0.192,5,-9.936,0,0.211,0.384,0.629,0.377,0.0376,130.038,150600
0,pop,dance pop,0.704,0.482,5,-10.661,0,0.0475,0.0302,9.13e-05,0.173,0.284,109.988,169796
35,rap,trap,0.664,0.968,0,-1.344,1,0.0838,0.0367,0.182,0.386,0.233,149.969,169600
50,edm,big room,0.805,0.895,1,-3.527,1,0.109,0.00159,0.124,0.44,0.196,126.042,148571
5,rap,trap,0.489,0.757,1,-5.229,1,0.066,0.116,0.00327,0.754,0.254,89.944,218667
40,r&b,neo soul,0.777,0.533,8,-8.237,1,0.158,0.644,0.0,0.0894,0.455,89.976,178502
50,rap,hip hop,0.417,0.645,7,-10.228,1,0.138,0.931,0.766,0.103,0.202,76.815,74893
66,rap,southern hip hop,0.761,0.426,10,-11.968,0,0.334,0.0692,0.0,0.133,0.141,155.001,200377
56,pop,dance pop,0.675,0.935,7,-2.335,1,0.0627,0.0019,1.31e-06,0.341,0.451,126.083,194904
14,edm,electro house,0.345,0.949,10,-6.432,1,0.0824,0.000417,0.912,0.341,0.244,127.017,186524
76,pop,dance pop,0.513,0.788,0,-4.629,1,0.0364,0.00968,0.0,0.11,0.234,139.987,238459
7,rap,hip hop,0.669,0.2,5,-16.88,0,0.197,0.934,0.901,0.138,0.506,166.25,177854
33,pop,indie poptimism,0.768,0.406,4,-8.578,0,0.0747,0.49,6.68e-06,0.105,0.513,87.984,186642
20,edm,electro house,0.872,0.743,2,-6.745,1,0.115,0.0145,0.377,0.0655,0.901,126.96,120945
17,edm,electro house,0.614,0.836,0,-7.943,0,0.0446,0.00349,0.804,0.115,0.427,126.993,192756
69,rap,trap,0.882,0.777,5,-4.445,1,0.0504,0.354,0.0,0.135,0.533,121.985,456940
25,rock,classic rock,0.4,0.941,1,-5.96,1,0.105,9.54e-05,2.24e-05,0.296,0.339,135.021,288097
27,r&b,neo soul,0.794,0.525,1,-6.582,1,0.161,0.198,3.68e-06,0.124,0.265,160.119,196320
60,pop,dance pop,0.775,0.867,4,-7.388,0,0.204,0.0158,0.0117,0.0355,0.565,128.956,273229
19,edm,electro house,0.706,0.789,5,-7.977,1,0.198,0.00349,0.15,0.0372,0.572,126.928,121417
66,pop,dance pop,0.76,0.842,6,-5.558,1,0.131,0.0677,0.000123,0.313,0.882,102.987,163509
62,r&b,hip pop,0.701,0.575,0,-7.843,1,0.0474,0.492,0.0,0.106,0.652,82.022,180651
25,rock,hard rock,0.4,0.941,1,-5.96,1,0.105,9.54e-05,2.24e-05,0.296,0.339,135.021,288097
76,rap,southern hip hop,0.513,0.788,0,-4.629,1,0.0364,0.00968,0.0,0.11,0.234,139.987,238459
76,edm,pop edm,0.513,0.788,0,-4.629,1,0.0364,0.00968,0.0,0.11,0.234,139.987,238459
38,edm,electro house,0.586,0.84,8,-6.674,0,0.0314,0.201,0.00056,0.0661,0.782,102.031,166478
38,pop,electropop,0.586,0.84,8,-6.674,0,0.0314,0.201,0.00056,0.0661,0.782,102.031,166478
6,edm,progressive electro house,0.787,0.726,4,-8.31,1,0.0606,0.000108,0.39,0.0617,0.244,123.997,481769
22,edm,progressive electro house,0.598,0.762,10,-7.365,0,0.0333,0.00206,0.843,0.0883,0.239,115.978,235654
42,rap,trap,0.796,0.817,11,-4.291,1,0.0633,0.523,0.0,0.344,0.68,129.987,178514
36,edm,big room,0.555,0.8,11,-4.665,0,0.0554,0.00303,0.0,0.186,0.299,126.042,178095
43,rap,hip hop,0.754,0.505,11,-9.091,0,0.15,0.0452,0.916,0.11,0.455,84.062,88571
50,rap,trap,0.664,0.927,8,-3.498,0,0.14,0.0559,2.66e-05,0.103,0.874,160.042,208074
55,pop,dance pop,0.728,0.815,11,-2.878,0,0.046,0.00223,0.000317,0.101,0.681,124.019,218015
43,edm,electro house,0.564,0.853,10,-4.388,1,0.0674,0.0044,0.651,0.553,0.456,109.98,301985
45,rap,trap,0.699,0.442,7,-11.035,0,0.0515,0.659,0.0,0.123,0.36,150.055,192400
61,pop,indie poptimism,0.786,0.384,5,-8.655,1,0.0651,0.072,0.00115,0.0484,0.77,137.935,211147
58,rap,hip hop,0.443,0.41,9,-10.891,0,0.0899,0.688,0.877,0.105,0.261,82.17,128120
35,edm,progressive electro house,0.697,0.8,7,-3.306,1,0.111,0.0363,0.000586,0.0784,0.127,139.982,159429
34,latin,latin pop,0.7,0.624,8,-7.625,1,0.276,0.0388,0.0,0.168,0.546,75.515,203625
55,pop,dance pop,0.818,0.796,7,-4.455,1,0.133,0.00278,0.0326,0.0886,0.697,115.032,180187
21,edm,progressive electro house,0.494,0.823,6,-3.877,1,0.0813,0.025,0.00101,0.209,0.291,128.037,217178
38,edm,pop edm,0.752,0.818,1,-9.437,1,0.0431,0.0182,0.9,0.0926,0.29,140.007,171480
35,latin,latin pop,0.802,0.67,6,-11.854,1,0.285,0.00437,0.889,0.198,0.255,144.934,287640
69,pop,dance pop,0.674,0.91,7,-2.898,0,0.0594,0.029,0.0,0.342,0.599,132.04,211320
70,pop,dance pop,0.7,0.806,11,-4.818,0,0.0491,0.00132,0.0,0.0579,0.616,110.016,174880
51,rap,trap,0.758,0.535,7,-8.595,1,0.396,0.457,0.0,0.0881,0.527,147.068,138776
3,r&b,hip pop,0.779,0.375,3,-14.958,0,0.173,0.768,0.0,0.171,0.189,119.886,194821
9,edm,big room,0.553,0.901,11,-3.921,0,0.0785,0.000958,0.376,0.0887,0.112,127.983,240257
61,rap,trap,0.844,0.62,6,-7.424,0,0.232,0.199,0.0,0.116,0.497,133.958,194342
35,edm,pop edm,0.776,0.831,0,-5.322,0,0.0456,0.00528,0.915,0.087,0.212,134.989,120947
48,r&b,hip pop,0.792,0.723,1,-9.673,0,0.0469,0.361,0.0919,0.103,0.19,115.425,272230
58,pop,dance pop,0.781,0.879,5,-3.725,1,0.0533,0.0309,0.0,0.0546,0.836,119.997,204893
42,rap,gangster rap,0.734,0.706,0,-7.337,1,0.071,0.0876,0.0,0.159,0.44,150.076,198500
38,edm,pop edm,0.748,0.777,7,-9.353,1,0.073,0.00575,0.806,0.654,0.41,139.99,198912
85,edm,pop edm,0.635,0.661,11,-6.425,0,0.364,0.102,0.0,0.336,0.858,126.15,212711
37,edm,electro house,0.853,0.969,2,-1.66,1,0.123,0.00197,0.863,0.0703,0.181,124.975,232560
62,edm,pop edm,0.746,0.817,0,-5.226,1,0.0612,0.00389,0.00236,0.158,0.343,123.022,181463
63,r&b,urban contemporary,0.616,0.62,8,-6.398,1,0.0358,0.231,7.83e-06,0.181,0.367,156.986,186497
46,latin,tropical,0.79,0.766,7,-4.496,1,0.0523,0.301,2.17e-06,0.116,0.52,115.122,171453
93,r&b,urban contemporary,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,159715
76,edm,pop edm,0.826,0.817,2,-4.081,1,0.0921,0.00502,1.09e-05,0.294,0.168,97.053,235497
41,latin,tropical,0.814,0.685,11,-3.811,0,0.0753,0.423,0.0015,0.218,0.413,133.971,157964
66,rap,trap,0.942,0.808,10,-5.317,0,0.119,0.073,0.0,0.0935,0.444,98.978,184242
30,rap,gangster rap,0.699,0.634,0,-5.625,1,0.165,0.0416,5.76e-06,0.542,0.482,78.982,204304
60,rap,trap,0.726,0.611,4,-6.966,0,0.0405,0.0712,3.08e-06,0.101,0.328,100.976,146360
82,r&b,urban contemporary,0.773,0.836,9,-2.326,0,0.153,0.283,2.1e-05,0.0828,0.497,112.01,201271
57,edm,electro house,0.504,0.87,4,-4.828,1,0.0449,0.0164,0.0,0.125,0.276,127.997,264375
82,latin,latin pop,0.773,0.836,9,-2.326,0,0.153,0.283,2.1e-05,0.0828,0.497,112.01,201271
72,latin,reggaeton,0.755,0.856,6,-4.627,1,0.0991,0.148,0.0,0.31,0.962,170.067,233600
37,pop,dance pop,0.577,0.975,2,-2.841,1,0.0656,0.0434,0.000166,0.19,0.416,126.076,160000
49,edm,electro house,0.6,0.78,4,-5.196,1,0.0379,0.0314,0.0,0.116,0.437,122.038,189836
93,rap,gangster rap,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,159715
88,rap,gangster rap,0.768,0.652,1,-2.708,0,0.307,0.113,0.0,0.107,0.777,154.187,144935
57,latin,latin pop,0.849,0.862,9,-3.541,0,0.161,0.2,0.00455,0.0658,0.619,119.999,214000
56,edm,pop edm,0.676,0.794,11,-3.286,1,0.046,0.0654,0.0,0.414,0.847,113.987,193456
85,latin,reggaeton,0.635,0.661,11,-6.425,0,0.364,0.102,0.0,0.336,0.858,126.15,212711
75,pop,post-teen pop,0.594,0.26,5,-9.062,1,0.0601,0.779,0.0,0.0924,0.303,84.648,144387
60,r&b,urban contemporary,0.756,0.588,3,-7.617,0,0.0551,0.253,0.0,0.173,0.637,129.882,134689
19,edm,pop edm,0.726,0.573,1,-10.329,0,0.0542,0.0213,0.00018,0.72,0.559,120.029,129500
16,edm,progressive electro house,0.673,0.907,8,-2.698,1,0.0875,0.00162,0.783,0.5,0.046,127.981,172520
47,latin,tropical,0.736,0.568,5,-11.783,0,0.0322,0.117,0.000193,0.0992,0.698,113.956,166316
71,latin,reggaeton,0.803,0.533,8,-6.243,0,0.102,0.434,0.0,0.391,0.378,129.96,269538
40,edm,electro house,0.805,0.687,0,-8.755,0,0.0475,0.000444,0.874,0.0677,0.859,121.287,435097
49,latin,tropical,0.6,0.78,4,-5.196,1,0.0379,0.0314,0.0,0.116,0.437,122.038,189836
51,latin,tropical,0.719,0.653,8,-6.493,1,0.0254,0.291,0.00018,0.121,0.438,116.93,194359
28,edm,progressive electro house,0.605,0.881,5,-5.526,0,0.0583,0.00215,0.746,0.448,0.159,129.99,190279
76,pop,indie poptimism,0.826,0.817,2,-4.081,1,0.0921,0.00502,1.09e-05,0.294,0.168,97.053,235497
93,edm,pop edm,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,159715
72,latin,reggaeton,0.788,0.701,0,-3.064,1,0.241,0.313,0.000225,0.249,0.713,180.007,210360
32,rap,gangster rap,0.707,0.641,11,-4.842,1,0.0666,0.00412,0.000184,0.338,0.538,146.066,167671
42,latin,tropical,0.468,0.701,7,-4.359,1,0.0489,0.0706,0.000394,0.112,0.801,125.005,158400
85,latin,latin pop,0.635,0.661,11,-6.425,0,0.364,0.102,0.0,0.336,0.858,126.15,212711
55,rap,trap,0.8,0.629,1,-3.998,1,0.103,0.22,0.0,0.425,0.37,134.999,208731
40,latin,tropical,0.753,0.507,8,-9.003,0,0.139,0.139,0.0,0.0819,0.67,111.984,165111
47,edm,pop edm,0.74,0.888,1,-4.23,1,0.16,0.314,5.13e-06,0.0839,0.23,125.652,125997
41,latin,tropical,0.749,0.727,11,-11.154,0,0.208,0.742,0.641,0.196,0.834,80.155,152250
69,r&b,urban contemporary,0.582,0.614,5,-4.771,1,0.0504,0.0361,0.0,0.0926,0.3,92.326,179842
53,pop,dance pop,0.64,0.992,4,-3.318,0,0.0585,0.0832,0.0083,0.109,0.479,123.951,166237
41,latin,tropical,0.853,0.809,4,-4.094,0,0.0427,0.171,0.0,0.156,0.959,140.045,215320
41,latin,tropical,0.673,0.599,1,-8.72,1,0.0523,0.0418,7.65e-06,0.105,0.522,96.866,215060
42,rap,trap,0.463,0.55,5,-9.747,0,0.541,0.464,8.21e-06,0.0869,0.359,189.779,146526
50,latin,tropical,0.623,0.88,7,-7.95,1,0.0449,0.114,0.0,0.348,0.859,92.038,222408
40,pop,dance pop,0.74,0.711,8,-4.388,0,0.0475,0.00478,0.0849,0.135,0.434,97.963,148163
49,pop,dance pop,0.6,0.78,4,-5.196,1,0.0379,0.0314,0.0,0.116,0.437,122.038,189836
38,pop,post-teen pop,0.832,0.493,1,-5.924,0,0.0759,0.056,0.0,0.349,0.831,114.034,222535
40,pop,dance pop,0.753,0.507,8,-9.003,0,0.139,0.139,0.0,0.0819,0.67,111.984,165111
31,edm,electro house,0.82,0.565,4,-8.123,0,0.177,0.0194,0.827,0.123,0.702,123.013,366829
54,pop,dance pop,0.71,0.574,5,-6.838,1,0.131,0.102,0.0,0.302,0.364,89.968,208520
82,pop,dance pop,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,210901
63,rap,trap,0.7,0.616,4,-8.505,1,0.155,0.27,0.0,0.174,0.55,140.0,175429
80,pop,indie poptimism,0.738,0.717,1,-5.121,1,0.0573,0.062,0.0,0.205,0.5,98.047,139813
61,rap,trap,0.761,0.783,5,-1.903,0,0.187,0.381,6.06e-06,0.122,0.745,167.898,165722
38,edm,electro house,0.593,0.94,1,-4.684,0,0.0432,0.00354,0.788,0.0963,0.0911,129.99,179833
80,edm,pop edm,0.738,0.717,1,-5.121,1,0.0573,0.062,0.0,0.205,0.5,98.047,139813
58,pop,dance pop,0.81,0.763,8,-6.48,1,0.0711,0.247,0.000799,0.0548,0.848,118.011,215593
29,edm,pop edm,0.596,0.468,10,-9.091,1,0.0411,0.376,0.0,0.115,0.399,86.967,195351
72,latin,latin hip hop,0.788,0.701,0,-3.064,1,0.241,0.313,0.000225,0.249,0.713,180.007,210360
37,latin,tropical,0.758,0.836,11,-4.166,1,0.054,0.0484,2.25e-06,0.145,0.444,119.929,156000
42,r&b,urban contemporary,0.894,0.518,7,-6.607,1,0.315,0.359,0.0,0.0694,0.373,82.023,199250
62,pop,indie poptimism,0.577,0.43,7,-9.764,1,0.0714,0.224,2.53e-05,0.135,0.346,99.982,207333
48,rap,trap,0.703,0.553,11,-4.476,0,0.37,0.702,0.0,0.0936,0.132,75.821,233691
37,edm,electro house,0.813,0.645,7,-12.99,1,0.101,3.31e-05,0.87,0.0508,0.141,122.006,417049
49,latin,tropical,0.71,0.536,9,-10.84,1,0.0427,0.162,0.000275,0.135,0.919,146.947,206752
54,r&b,urban contemporary,0.867,0.567,2,-11.742,1,0.269,0.448,0.0,0.118,0.198,97.873,215951
65,latin,latin pop,0.723,0.893,10,-4.937,1,0.0476,0.291,0.0,0.0967,0.685,110.022,215962
23,edm,electro house,0.631,0.661,3,-8.39,0,0.0534,0.666,0.801,0.11,0.0393,170.012,175059
45,edm,electro house,0.511,0.716,2,-4.028,1,0.0572,0.059,0.0,0.214,0.226,124.947,188160
71,rap,trap,0.803,0.533,8,-6.243,0,0.102,0.434,0.0,0.391,0.378,129.96,269538
82,pop,post-teen pop,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,210901
72,latin,latin pop,0.631,0.79,1,-3.807,1,0.273,0.701,4.43e-06,0.0947,0.729,195.919,191613
77,r&b,urban contemporary,0.902,0.608,11,-6.238,1,0.27,0.000456,0.0,0.0621,0.836,84.001,160742
88,r&b,urban contemporary,0.768,0.652,1,-2.708,0,0.307,0.113,0.0,0.107,0.777,154.187,144935
81,r&b,urban contemporary,0.827,0.469,10,-9.141,0,0.341,0.0807,8.12e-06,0.207,0.196,97.028,238321
85,latin,latin hip hop,0.635,0.661,11,-6.425,0,0.364,0.102,0.0,0.336,0.858,126.15,212711
63,latin,latin hip hop,0.671,0.918,1,-3.588,0,0.0774,0.0593,0.0,0.206,0.712,92.132,226773
59,rock,classic rock,0.536,0.36,9,-10.973,0,0.0408,0.0823,0.167,0.0996,0.147,164.891,260200
51,latin,latin hip hop,0.746,0.842,7,-5.566,1,0.215,0.036,1.16e-06,0.219,0.451,97.122,123711
46,latin,tropical,0.66,0.833,9,-6.567,1,0.0308,0.00255,0.00574,0.21,0.296,117.951,191186
41,latin,tropical,0.824,0.563,11,-7.077,0,0.038,0.326,0.000632,0.247,0.586,121.996,179508
61,latin,latin hip hop,0.655,0.506,7,-8.401,0,0.331,0.0546,0.0,0.0881,0.598,97.367,126600
70,pop,dance pop,0.693,0.674,5,-4.449,1,0.0723,0.185,0.0,0.0639,0.378,95.972,160998
60,pop,post-teen pop,0.691,0.453,9,-10.525,0,0.0906,0.437,1.05e-05,0.2,0.465,126.049,194088
56,latin,latin hip hop,0.671,0.918,1,-3.588,0,0.0774,0.0593,0.0,0.206,0.712,92.132,226773
52,edm,pop edm,0.776,0.698,1,-4.54,0,0.0627,0.0663,0.0,0.0708,0.48,125.053,180361
80,pop,post-teen pop,0.738,0.717,1,-5.121,1,0.0573,0.062,0.0,0.205,0.5,98.047,139813
32,r&b,urban contemporary,0.738,0.426,5,-10.405,0,0.093,0.237,3.87e-05,0.13,0.132,99.984,249754
70,pop,dance pop,0.79,0.746,9,-5.96,1,0.0502,0.241,0.0,0.316,0.538,124.971,212280
93,rap,trap,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,159715
47,rock,hard rock,0.526,0.789,5,-7.342,0,0.0333,0.0022,0.0175,0.085,0.209,74.995,230142
69,pop,dance pop,0.845,0.766,2,-5.727,0,0.0658,0.212,0.0,0.111,0.782,114.054,195924
38,edm,progressive electro house,0.819,0.771,0,-4.527,0,0.0971,0.713,0.000739,0.0966,0.345,121.972,161311
64,pop,dance pop,0.653,0.757,3,-3.642,1,0.0555,0.0997,0.0,0.242,0.233,128.015,204591
74,r&b,hip pop,0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,198689
57,edm,progressive electro house,0.504,0.87,4,-4.828,1,0.0449,0.0164,0.0,0.125,0.276,127.997,264375
32,rock,classic rock,0.338,0.823,4,-4.473,1,0.0531,0.000327,0.00422,0.187,0.463,82.024,247509
18,rock,hard rock,0.484,0.991,0,-3.262,1,0.138,2.32e-05,0.0193,0.1,0.163,120.022,225250
77,rap,hip hop,0.902,0.608,11,-6.238,1,0.27,0.000456,0.0,0.0621,0.836,84.001,160742
20,rock,hard rock,0.465,0.991,5,-3.181,1,0.133,2.55e-05,0.0384,0.0908,0.185,139.985,216214
53,edm,big room,0.779,0.948,5,-4.296,0,0.0943,0.0367,0.643,0.295,0.357,125.971,191429
63,rap,hip hop,0.742,0.842,2,-6.421,1,0.226,0.519,7.61e-06,0.124,0.569,132.993,200333
93,r&b,hip pop,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,159715
48,rap,hip hop,0.8,0.668,4,-5.047,0,0.27,0.108,5.73e-05,0.0694,0.503,129.999,169513
7,edm,big room,0.643,0.925,7,-5.332,1,0.0521,0.000266,0.218,0.652,0.198,130.015,232615
61,rap,hip hop,0.714,0.543,0,-9.172,0,0.0969,0.0303,0.0,0.676,0.576,106.916,154773
67,latin,tropical,0.675,0.827,8,-4.793,0,0.038,0.0559,2.46e-06,0.126,0.446,125.988,176594
42,edm,big room,0.759,0.95,3,-2.759,1,0.08,0.0176,1.84e-05,0.094,0.696,124.065,258419
50,edm,big room,0.713,0.874,8,-4.854,0,0.0422,0.0493,0.309,0.174,0.381,126.007,190481
54,rap,hip hop,0.685,0.698,11,-4.395,0,0.168,0.116,0.0,0.149,0.462,95.905,167540
54,rap,hip hop,0.633,0.584,6,-7.124,1,0.0483,0.421,0.0,0.166,0.54,122.78,162711
76,rap,hip hop,0.704,0.782,1,-5.471,0,0.164,0.282,0.00769,0.0759,0.346,93.35,158061
5,pop,dance pop,0.67,0.89,5,-3.785,0,0.0576,0.122,0.0,0.333,0.568,124.967,206440
67,edm,big room,0.675,0.827,8,-4.793,0,0.038,0.0559,2.46e-06,0.126,0.446,125.988,176594
47,r&b,hip pop,0.715,0.682,0,-7.282,0,0.147,0.561,0.0,0.166,0.781,90.011,185891
24,pop,electropop,0.464,0.586,11,-8.453,0,0.0291,0.178,0.00785,0.14,0.237,89.875,358720
31,edm,big room,0.631,0.937,9,-5.852,0,0.289,0.00124,0.489,0.334,0.33,160.083,232262
48,edm,progressive electro house,0.355,0.993,5,-0.627,0,0.221,0.0108,0.113,0.343,0.0395,105.197,121000
39,pop,electropop,0.612,0.824,6,-7.498,0,0.0297,0.00118,0.0438,0.0703,0.543,92.513,199621
56,edm,big room,0.685,0.71,0,-7.818,1,0.0479,0.0095,0.653,0.336,0.341,140.011,230679
88,rap,hip hop,0.768,0.652,1,-2.708,0,0.307,0.113,0.0,0.107,0.777,154.187,144935
44,rock,permanent wave,0.253,0.49,0,-8.187,0,0.0373,0.0169,0.0337,0.111,0.0549,72.955,278919
32,rock,hard rock,0.338,0.823,4,-4.473,1,0.0531,0.000327,0.00422,0.187,0.463,82.024,247509
57,r&b,neo soul,0.674,0.415,9,-7.403,0,0.0709,0.3,0.0,0.0981,0.632,73.965,197463
28,edm,big room,0.672,0.946,9,-5.958,1,0.0416,0.273,0.817,0.362,0.202,130.02,195692
31,rock,hard rock,0.615,0.784,9,-6.856,1,0.0268,0.000998,0.000111,0.0962,0.711,130.197,191583
48,rock,classic rock,0.517,0.904,5,-4.234,1,0.0395,0.00105,0.000913,0.264,0.529,127.049,239115
40,edm,big room,0.525,0.925,2,-4.137,1,0.047,0.00217,0.803,0.297,0.366,128.031,168557
23,edm,big room,0.778,0.932,11,-4.516,0,0.161,0.0215,0.141,0.299,0.299,140.012,231379
18,edm,big room,0.69,0.984,0,-3.299,1,0.12,0.00319,0.00732,0.518,0.128,128.03,247505
81,r&b,neo soul,0.827,0.469,10,-9.141,0,0.341,0.0807,8.12e-06,0.207,0.196,97.028,238321
19,edm,big room,0.617,0.721,5,-15.563,1,0.0569,0.102,0.679,0.173,0.193,128.003,150010
46,rock,hard rock,0.483,0.887,7,-2.139,1,0.0447,0.000379,5.57e-05,0.0563,0.406,91.02,193744
18,edm,big room,0.724,0.536,3,-8.139,0,0.0698,0.0395,0.018,0.132,0.25,127.877,157764
37,edm,electro house,0.577,0.975,2,-2.841,1,0.0656,0.0434,0.000166,0.19,0.416,126.076,160000
93,rap,hip hop,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,159715
49,rock,hard rock,0.417,0.948,7,-3.945,0,0.135,0.000484,1.07e-06,0.237,0.162,100.158,272503
62,edm,big room,0.717,0.784,1,-4.352,0,0.0527,0.00812,0.00554,0.116,0.304,125.038,183545
38,rock,hard rock,0.413,0.927,4,-4.713,0,0.0423,1.29e-05,0.0074,0.123,0.43,138.089,261112
21,r&b,neo soul,0.398,0.383,11,-11.123,0,0.0515,0.34,7.02e-05,0.639,0.35,175.648,245000
23,edm,big room,0.724,0.946,11,-4.22,1,0.122,0.037,0.0396,0.312,0.477,126.016,183247
43,rap,hip hop,0.768,0.551,0,-9.133,1,0.0727,0.444,0.812,0.126,0.398,90.028,152000
43,rap,hip hop,0.724,0.529,6,-9.987,0,0.0496,0.151,0.91,0.1,0.895,93.007,128063
70,edm,big room,0.79,0.746,9,-5.96,1,0.0502,0.241,0.0,0.316,0.538,124.971,212280
19,r&b,hip pop,0.726,0.573,1,-10.329,0,0.0542,0.0213,0.00018,0.72,0.559,120.029,129500
86,rap,hip hop,0.816,0.582,8,-4.141,1,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,136366
31,edm,big room,0.576,0.88,3,-4.347,0,0.0685,0.018,0.436,0.329,0.151,128.044,201562
54,edm,electro house,0.821,0.878,1,-4.799,1,0.0485,0.000914,0.914,0.0474,0.781,124.0,168024
55,rap,hip hop,0.662,0.716,11,-7.047,1,0.0379,0.0107,0.0,0.149,0.385,96.01,169693
45,rock,hard rock,0.53,0.965,8,-3.612,1,0.0953,0.00223,0.0,0.14,0.489,144.068,220016
42,rock,hard rock,0.545,0.835,7,-6.799,1,0.0433,0.000367,0.0199,0.0757,0.275,108.039,219795
76,rap,hip hop,0.86,0.507,0,-5.776,0,0.369,0.0408,6.15e-06,0.14,0.15,85.005,225920
54,rap,hip hop,0.8,0.881,1,-5.685,1,0.179,0.0496,0.0,0.182,0.743,93.052,225724
37,edm,big room,0.564,0.856,10,-3.977,0,0.0632,0.233,8.46e-06,0.085,0.491,126.065,204489
62,rap,gangster rap,0.854,0.728,7,-4.01,1,0.298,0.025,0.0,0.0642,0.616,94.907,126871
67,rap,trap,0.772,0.765,7,-4.576,0,0.066,0.0961,0.0,0.107,0.392,143.979,280646
30,latin,latin pop,0.894,0.786,6,-6.172,1,0.277,0.117,0.000366,0.0302,0.846,140.057,179980
41,edm,pop edm,0.581,0.604,6,-8.175,0,0.101,0.00414,0.0,0.11,0.15,167.845,186658
56,rock,hard rock,0.33,0.968,4,-3.795,0,0.168,0.0066,4.55e-06,0.363,0.157,133.066,401177
7,rock,permanent wave,0.416,0.801,0,-4.453,1,0.0487,0.352,0.0,0.153,0.702,167.942,176951
37,edm,electro house,0.537,0.501,2,-11.777,0,0.222,0.148,3.68e-06,0.115,0.412,83.796,211875
50,rap,hip hop,0.804,0.224,1,-13.084,0,0.425,0.788,0.925,0.103,0.904,174.154,115862
83,r&b,hip pop,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323
